Res1;Res2;Res3;Res4;Res5;Res6;Res7;Res8;Res9
0.01246532;0.650041858;0.621604294;0.921518356;0.263596464;0.001935948;5.723954979;;;
0.01246532;0.650041858;0.621604294;0.921518356;0.263596464;0.001935948;5.723954979;;;
0.01246532;0.650041858;0.621604294;0.921518356;0.263596464;0.001935948;5.723954979;;;
0.01246532;0.650041858;0.621604294;0.921518356;0.263596464;0.001935948;5.723954979;;;
0.01246532;0.650041858;0.621604294;0.921518356;0.263596464;0.001935948;5.723954979;;;
0.01246532;0.650041858;0.621604294;0.921518356;0.263596464;0.001935948;5.723954979;;;
0.01246532;0.650041858;0.621604294;0.921518356;0.263596464;0.001935948;5.723954979;;;
0.01246532;0.650041858;0.621604294;0.921518356;0.263596464;0.001935948;5.723954979;;;
0.412225129;0.603985633;0.31785883;0.609295043;0.057;0.064021333;6.792491892;;;
0.412225129;0.603985633;0.31785883;0.609295043;0.057;0.064021333;6.792491892;;;
0.412225129;0.603985633;0.31785883;0.609295043;0.057;0.064021333;6.792491892;;;
0.412225129;0.603985633;0.31785883;0.609295043;0.057;0.064021333;6.792491892;;;
0.412225129;0.603985633;0.31785883;0.609295043;0.057;0.064021333;6.792491892;;;
0.412225129;0.603985633;0.31785883;0.609295043;0.057;0.064021333;6.792491892;;;
0.412225129;0.603985633;0.31785883;0.609295043;0.057;0.064021333;6.792491892;;;
0.412225129;0.603985633;0.31785883;0.609295043;0.057;0.064021333;6.792491892;;;
0.412225129;0.603985633;0.31785883;0.609295043;0.057;0.064021333;6.792491892;;;
0.412225129;0.603985633;0.31785883;0.609295043;0.057;0.064021333;6.792491892;;;
0.412225129;0.603985633;0.31785883;0.609295043;0.057;0.064021333;6.792491892;;;
0.412225129;0.603985633;0.31785883;0.609295043;0.057;0.064021333;6.792491892;;;
0.412225129;0.603985633;0.31785883;0.609295043;0.057;0.064021333;6.792491892;;;
0.412225129;0.603985633;0.31785883;0.609295043;0.057;0.064021333;6.792491892;;;
0.412225129;0.603985633;0.31785883;0.609295043;0.057;0.064021333;6.792491892;;;
0.412225129;0.603985633;0.31785883;0.609295043;0.057;0.064021333;6.792491892;;;
0.412225129;0.603985633;0.31785883;0.609295043;0.057;0.064021333;6.792491892;;;
0.412225129;0.603985633;0.31785883;0.609295043;0.057;0.064021333;6.792491892;;;
0.412225129;0.603985633;0.31785883;0.609295043;0.057;0.064021333;6.792491892;;;
0.412225129;0.603985633;0.31785883;0.609295043;0.057;0.064021333;6.792491892;;;
0.412225129;0.603985633;0.31785883;0.609295043;0.057;0.064021333;6.792491892;;;
0.412225129;0.603985633;0.31785883;0.609295043;0.057;0.064021333;6.792491892;;;
0.412225129;0.603985633;0.31785883;0.609295043;0.057;0.064021333;6.792491892;;;
0.412225129;0.603985633;0.31785883;0.609295043;0.057;0.064021333;6.792491892;;;
0.056297535;1.810384229;1.289292745;3.043528165;0.666672719;0.008743386;8.562693794;;;
0.056297535;1.810384229;1.289292745;3.043528165;0.666672719;0.008743386;8.562693794;;;
0.056297535;1.810384229;1.289292745;3.043528165;0.666672719;0.008743386;8.562693794;;;
0.056297535;1.810384229;1.289292745;3.043528165;0.666672719;0.008743386;8.562693794;;;
0.056297535;1.810384229;1.289292745;3.043528165;0.666672719;0.008743386;8.562693794;;;
0.056297535;1.810384229;1.289292745;3.043528165;0.666672719;0.008743386;8.562693794;;;
0.056297535;1.810384229;1.289292745;3.043528165;0.666672719;0.008743386;8.562693794;;;
0.056297535;1.810384229;1.289292745;3.043528165;0.666672719;0.008743386;8.562693794;;;
0.056297535;1.810384229;1.289292745;3.043528165;0.666672719;0.008743386;8.562693794;;;
0.056297535;1.810384229;1.289292745;3.043528165;0.666672719;0.008743386;8.562693794;;;
0.056297535;1.810384229;1.289292745;3.043528165;0.666672719;0.008743386;8.562693794;;;
0.056297535;1.810384229;1.289292745;3.043528165;0.666672719;0.008743386;8.562693794;;;
0.056297535;1.810384229;1.289292745;3.043528165;0.666672719;0.008743386;8.562693794;;;
0.056297535;1.810384229;1.289292745;3.043528165;0.666672719;0.008743386;8.562693794;;;
0.056297535;1.810384229;1.289292745;3.043528165;0.666672719;0.008743386;8.562693794;;;
0.056297535;1.810384229;1.289292745;3.043528165;0.666672719;0.008743386;8.562693794;;;
0.056297535;1.810384229;1.289292745;3.043528165;0.666672719;0.008743386;8.562693794;;;
0.056297535;1.810384229;1.289292745;3.043528165;0.666672719;0.008743386;8.562693794;;;
0.056297535;1.810384229;1.289292745;3.043528165;0.666672719;0.008743386;8.562693794;;;
0.056297535;1.810384229;1.289292745;3.043528165;0.666672719;0.008743386;8.562693794;;;
0.056297535;1.810384229;1.289292745;3.043528165;0.666672719;0.008743386;8.562693794;;;
0.056297535;1.810384229;1.289292745;3.043528165;0.666672719;0.008743386;8.562693794;;;
0.056297535;1.810384229;1.289292745;3.043528165;0.666672719;0.008743386;8.562693794;;;
0.056297535;1.810384229;1.289292745;3.043528165;0.666672719;0.008743386;8.562693794;;;
0.077008887;2.75687013;1.604785137;3.261679606;0.679934079;0.011959998;9.443139639;;;
0.077008887;2.75687013;1.604785137;3.261679606;0.679934079;0.011959998;9.443139639;;;
0.077008887;2.75687013;1.604785137;3.261679606;0.679934079;0.011959998;9.443139639;;;
0.077008887;2.75687013;1.604785137;3.261679606;0.679934079;0.011959998;9.443139639;;;
0.077008887;2.75687013;1.604785137;3.261679606;0.679934079;0.011959998;9.443139639;;;
0.077008887;2.75687013;1.604785137;3.261679606;0.679934079;0.011959998;9.443139639;;;
0.077008887;2.75687013;1.604785137;3.261679606;0.679934079;0.011959998;9.443139639;;;
0.077008887;2.75687013;1.604785137;3.261679606;0.679934079;0.011959998;9.443139639;;;
0.077008887;2.75687013;1.604785137;3.261679606;0.679934079;0.011959998;9.443139639;;;
0.077008887;2.75687013;1.604785137;3.261679606;0.679934079;0.011959998;9.443139639;;;
0.077008887;2.75687013;1.604785137;3.261679606;0.679934079;0.011959998;9.443139639;;;
0.077008887;2.75687013;1.604785137;3.261679606;0.679934079;0.011959998;9.443139639;;;
0.077008887;2.75687013;1.604785137;3.261679606;0.679934079;0.011959998;9.443139639;;;
0.077008887;2.75687013;1.604785137;3.261679606;0.679934079;0.011959998;9.443139639;;;
0.077008887;2.75687013;1.604785137;3.261679606;0.679934079;0.011959998;9.443139639;;;
0.077008887;2.75687013;1.604785137;3.261679606;0.679934079;0.011959998;9.443139639;;;
0.077008887;2.75687013;1.604785137;3.261679606;0.679934079;0.011959998;9.443139639;;;
0.077008887;2.75687013;1.604785137;3.261679606;0.679934079;0.011959998;9.443139639;;;
0.077008887;2.75687013;1.604785137;3.261679606;0.679934079;0.011959998;9.443139639;;;
0.077008887;2.75687013;1.604785137;3.261679606;0.679934079;0.011959998;9.443139639;;;
0.077008887;2.75687013;1.604785137;3.261679606;0.679934079;0.011959998;9.443139639;;;
0.077008887;2.75687013;1.604785137;3.261679606;0.679934079;0.011959998;9.443139639;;;
0.077008887;2.75687013;1.604785137;3.261679606;0.679934079;0.011959998;9.443139639;;;
0.077008887;2.75687013;1.604785137;3.261679606;0.679934079;0.011959998;9.443139639;;;
0.123611736;2.663568888;1.767677562;2.467734576;0.897683263;0.019197733;5.205387918;;;
0.123611736;2.663568888;1.767677562;2.467734576;0.897683263;0.019197733;5.205387918;;;
0.123611736;2.663568888;1.767677562;2.467734576;0.897683263;0.019197733;5.205387918;;;
0.123611736;2.663568888;1.767677562;2.467734576;0.897683263;0.019197733;5.205387918;;;
0.123611736;2.663568888;1.767677562;2.467734576;0.897683263;0.019197733;5.205387918;;;
0.123611736;2.663568888;1.767677562;2.467734576;0.897683263;0.019197733;5.205387918;;;
0.123611736;2.663568888;1.767677562;2.467734576;0.897683263;0.019197733;5.205387918;;;
0.123611736;2.663568888;1.767677562;2.467734576;0.897683263;0.019197733;5.205387918;;;
0.123611736;2.663568888;1.767677562;2.467734576;0.897683263;0.019197733;5.205387918;;;
0.123611736;2.663568888;1.767677562;2.467734576;0.897683263;0.019197733;5.205387918;;;
0.123611736;2.663568888;1.767677562;2.467734576;0.897683263;0.019197733;5.205387918;;;
0.123611736;2.663568888;1.767677562;2.467734576;0.897683263;0.019197733;5.205387918;;;
0.123611736;2.663568888;1.767677562;2.467734576;0.897683263;0.019197733;5.205387918;;;
0.123611736;2.663568888;1.767677562;2.467734576;0.897683263;0.019197733;5.205387918;;;
0.123611736;2.663568888;1.767677562;2.467734576;0.897683263;0.019197733;5.205387918;;;
0.123611736;2.663568888;1.767677562;2.467734576;0.897683263;0.019197733;5.205387918;;;
0.123611736;2.663568888;1.767677562;2.467734576;0.897683263;0.019197733;5.205387918;;;
0.123611736;2.663568888;1.767677562;2.467734576;0.897683263;0.019197733;5.205387918;;;
0.123611736;2.663568888;1.767677562;2.467734576;0.897683263;0.019197733;5.205387918;;;
0.123611736;2.663568888;1.767677562;2.467734576;0.897683263;0.019197733;5.205387918;;;
0.123611736;2.663568888;1.767677562;2.467734576;0.897683263;0.019197733;5.205387918;;;
0.123611736;2.663568888;1.767677562;2.467734576;0.897683263;0.019197733;5.205387918;;;
0.123611736;2.663568888;1.767677562;2.467734576;0.897683263;0.019197733;5.205387918;;;
0.123611736;2.663568888;1.767677562;2.467734576;0.897683263;0.019197733;5.205387918;;;
0.233956901;1.036995552;0.371572763;0.846559443;0.140132918;0.036335079;4.795263316;;;
0.233956901;1.036995552;0.371572763;0.846559443;0.140132918;0.036335079;4.795263316;;;
0.233956901;1.036995552;0.371572763;0.846559443;0.140132918;0.036335079;4.795263316;;;
0.233956901;1.036995552;0.371572763;0.846559443;0.140132918;0.036335079;4.795263316;;;
0.233956901;1.036995552;0.371572763;0.846559443;0.140132918;0.036335079;4.795263316;;;
0.233956901;1.036995552;0.371572763;0.846559443;0.140132918;0.036335079;4.795263316;;;
0.233956901;1.036995552;0.371572763;0.846559443;0.140132918;0.036335079;4.795263316;;;
0.233956901;1.036995552;0.371572763;0.846559443;0.140132918;0.036335079;4.795263316;;;
0.233956901;1.036995552;0.371572763;0.846559443;0.140132918;0.036335079;4.795263316;;;
0.233956901;1.036995552;0.371572763;0.846559443;0.140132918;0.036335079;4.795263316;;;
0.233956901;1.036995552;0.371572763;0.846559443;0.140132918;0.036335079;4.795263316;;;
0.233956901;1.036995552;0.371572763;0.846559443;0.140132918;0.036335079;4.795263316;;;
0.233956901;1.036995552;0.371572763;0.846559443;0.140132918;0.036335079;4.795263316;;;
0.233956901;1.036995552;0.371572763;0.846559443;0.140132918;0.036335079;4.795263316;;;
0.233956901;1.036995552;0.371572763;0.846559443;0.140132918;0.036335079;4.795263316;;;
0.233956901;1.036995552;0.371572763;0.846559443;0.140132918;0.036335079;4.795263316;;;
0.233956901;1.036995552;0.371572763;0.846559443;0.140132918;0.036335079;4.795263316;;;
0.233956901;1.036995552;0.371572763;0.846559443;0.140132918;0.036335079;4.795263316;;;
0.233956901;1.036995552;0.371572763;0.846559443;0.140132918;0.036335079;4.795263316;;;
0.233956901;1.036995552;0.371572763;0.846559443;0.140132918;0.036335079;4.795263316;;;
0.233956901;1.036995552;0.371572763;0.846559443;0.140132918;0.036335079;4.795263316;;;
0.233956901;1.036995552;0.371572763;0.846559443;0.140132918;0.036335079;4.795263316;;;
0.233956901;1.036995552;0.371572763;0.846559443;0.140132918;0.036335079;4.795263316;;;
0.233956901;1.036995552;0.371572763;0.846559443;0.140132918;0.036335079;4.795263316;;;
0.370946982;0.819455744;0.391590104;1.085286497;0.247457136;0.05761056;6.209852109;;;
0.370946982;0.819455744;0.391590104;1.085286497;0.247457136;0.05761056;6.209852109;;;
0.370946982;0.819455744;0.391590104;1.085286497;0.247457136;0.05761056;6.209852109;;;
0.370946982;0.819455744;0.391590104;1.085286497;0.247457136;0.05761056;6.209852109;;;
0.370946982;0.819455744;0.391590104;1.085286497;0.247457136;0.05761056;6.209852109;;;
0.370946982;0.819455744;0.391590104;1.085286497;0.247457136;0.05761056;6.209852109;;;
0.370946982;0.819455744;0.391590104;1.085286497;0.247457136;0.05761056;6.209852109;;;
0.370946982;0.819455744;0.391590104;1.085286497;0.247457136;0.05761056;6.209852109;;;
0.370946982;0.819455744;0.391590104;1.085286497;0.247457136;0.05761056;6.209852109;;;
0.370946982;0.819455744;0.391590104;1.085286497;0.247457136;0.05761056;6.209852109;;;
0.370946982;0.819455744;0.391590104;1.085286497;0.247457136;0.05761056;6.209852109;;;
0.370946982;0.819455744;0.391590104;1.085286497;0.247457136;0.05761056;6.209852109;;;
0.370946982;0.819455744;0.391590104;1.085286497;0.247457136;0.05761056;6.209852109;;;
0.370946982;0.819455744;0.391590104;1.085286497;0.247457136;0.05761056;6.209852109;;;
0.370946982;0.819455744;0.391590104;1.085286497;0.247457136;0.05761056;6.209852109;;;
0.370946982;0.819455744;0.391590104;1.085286497;0.247457136;0.05761056;6.209852109;;;
0.370946982;0.819455744;0.391590104;1.085286497;0.247457136;0.05761056;6.209852109;;;
0.370946982;0.819455744;0.391590104;1.085286497;0.247457136;0.05761056;6.209852109;;;
0.370946982;0.819455744;0.391590104;1.085286497;0.247457136;0.05761056;6.209852109;;;
0.370946982;0.819455744;0.391590104;1.085286497;0.247457136;0.05761056;6.209852109;;;
0.370946982;0.819455744;0.391590104;1.085286497;0.247457136;0.05761056;6.209852109;;;
0.370946982;0.819455744;0.391590104;1.085286497;0.247457136;0.05761056;6.209852109;;;
0.370946982;0.819455744;0.391590104;1.085286497;0.247457136;0.05761056;6.209852109;;;
0.370946982;0.819455744;0.391590104;1.085286497;0.247457136;0.05761056;6.209852109;;;
0.502542536;3.762420472;2.292173867;3.627453443;1.310579027;0.078048234;7.759369788;;;
0.502542536;3.762420472;2.292173867;3.627453443;1.310579027;0.078048234;7.759369788;;;
0.502542536;3.762420472;2.292173867;3.627453443;1.310579027;0.078048234;7.759369788;;;
0.502542536;3.762420472;2.292173867;3.627453443;1.310579027;0.078048234;7.759369788;;;
0.502542536;3.762420472;2.292173867;3.627453443;1.310579027;0.078048234;7.759369788;;;
0.502542536;3.762420472;2.292173867;3.627453443;1.310579027;0.078048234;7.759369788;;;
0.502542536;3.762420472;2.292173867;3.627453443;1.310579027;0.078048234;7.759369788;;;
0.502542536;3.762420472;2.292173867;3.627453443;1.310579027;0.078048234;7.759369788;;;
0.502542536;3.762420472;2.292173867;3.627453443;1.310579027;0.078048234;7.759369788;;;
0.502542536;3.762420472;2.292173867;3.627453443;1.310579027;0.078048234;7.759369788;;;
0.502542536;3.762420472;2.292173867;3.627453443;1.310579027;0.078048234;7.759369788;;;
0.502542536;3.762420472;2.292173867;3.627453443;1.310579027;0.078048234;7.759369788;;;
0.502542536;3.762420472;2.292173867;3.627453443;1.310579027;0.078048234;7.759369788;;;
0.502542536;3.762420472;2.292173867;3.627453443;1.310579027;0.078048234;7.759369788;;;
0.502542536;3.762420472;2.292173867;3.627453443;1.310579027;0.078048234;7.759369788;;;
0.502542536;3.762420472;2.292173867;3.627453443;1.310579027;0.078048234;7.759369788;;;
0.502542536;3.762420472;2.292173867;3.627453443;1.310579027;0.078048234;7.759369788;;;
0.502542536;3.762420472;2.292173867;3.627453443;1.310579027;0.078048234;7.759369788;;;
0.502542536;3.762420472;2.292173867;3.627453443;1.310579027;0.078048234;7.759369788;;;
0.502542536;3.762420472;2.292173867;3.627453443;1.310579027;0.078048234;7.759369788;;;
0.502542536;3.762420472;2.292173867;3.627453443;1.310579027;0.078048234;7.759369788;;;
0.502542536;3.762420472;2.292173867;3.627453443;1.310579027;0.078048234;7.759369788;;;
0.502542536;3.762420472;2.292173867;3.627453443;1.310579027;0.078048234;7.759369788;;;
0.502542536;3.762420472;2.292173867;3.627453443;1.310579027;0.078048234;7.759369788;;;
0.942679667;3.433597013;2.513082796;3.603815039;1.250027943;0.146404488;6.350062606;;;
0.942679667;3.433597013;2.513082796;3.603815039;1.250027943;0.146404488;6.350062606;;;
0.942679667;3.433597013;2.513082796;3.603815039;1.250027943;0.146404488;6.350062606;;;
0.942679667;3.433597013;2.513082796;3.603815039;1.250027943;0.146404488;6.350062606;;;
0.942679667;3.433597013;2.513082796;3.603815039;1.250027943;0.146404488;6.350062606;;;
0.942679667;3.433597013;2.513082796;3.603815039;1.250027943;0.146404488;6.350062606;;;
0.942679667;3.433597013;2.513082796;3.603815039;1.250027943;0.146404488;6.350062606;;;
0.942679667;3.433597013;2.513082796;3.603815039;1.250027943;0.146404488;6.350062606;;;
0.942679667;3.433597013;2.513082796;3.603815039;1.250027943;0.146404488;6.350062606;;;
0.942679667;3.433597013;2.513082796;3.603815039;1.250027943;0.146404488;6.350062606;;;
0.942679667;3.433597013;2.513082796;3.603815039;1.250027943;0.146404488;6.350062606;;;
0.942679667;3.433597013;2.513082796;3.603815039;1.250027943;0.146404488;6.350062606;;;
0.942679667;3.433597013;2.513082796;3.603815039;1.250027943;0.146404488;6.350062606;;;
0.942679667;3.433597013;2.513082796;3.603815039;1.250027943;0.146404488;6.350062606;;;
0.942679667;3.433597013;2.513082796;3.603815039;1.250027943;0.146404488;6.350062606;;;
0.942679667;3.433597013;2.513082796;3.603815039;1.250027943;0.146404488;6.350062606;;;
0.942679667;3.433597013;2.513082796;3.603815039;1.250027943;0.146404488;6.350062606;;;
0.942679667;3.433597013;2.513082796;3.603815039;1.250027943;0.146404488;6.350062606;;;
0.942679667;3.433597013;2.513082796;3.603815039;1.250027943;0.146404488;6.350062606;;;
0.942679667;3.433597013;2.513082796;3.603815039;1.250027943;0.146404488;6.350062606;;;
0.942679667;3.433597013;2.513082796;3.603815039;1.250027943;0.146404488;6.350062606;;;
0.942679667;3.433597013;2.513082796;3.603815039;1.250027943;0.146404488;6.350062606;;;
0.942679667;3.433597013;2.513082796;3.603815039;1.250027943;0.146404488;6.350062606;;;
0.942679667;3.433597013;2.513082796;3.603815039;1.250027943;0.146404488;6.350062606;;;
0.426189734;4.310213324;2.737717682;3.644756463;1.47920574;0.06619013;6.072833557;;;
0.426189734;4.310213324;2.737717682;3.644756463;1.47920574;0.06619013;6.072833557;;;
0.426189734;4.310213324;2.737717682;3.644756463;1.47920574;0.06619013;6.072833557;;;
0.426189734;4.310213324;2.737717682;3.644756463;1.47920574;0.06619013;6.072833557;;;
0.426189734;4.310213324;2.737717682;3.644756463;1.47920574;0.06619013;6.072833557;;;
0.426189734;4.310213324;2.737717682;3.644756463;1.47920574;0.06619013;6.072833557;;;
0.426189734;4.310213324;2.737717682;3.644756463;1.47920574;0.06619013;6.072833557;;;
0.426189734;4.310213324;2.737717682;3.644756463;1.47920574;0.06619013;6.072833557;;;
0.426189734;4.310213324;2.737717682;3.644756463;1.47920574;0.06619013;6.072833557;;;
0.426189734;4.310213324;2.737717682;3.644756463;1.47920574;0.06619013;6.072833557;;;
0.426189734;4.310213324;2.737717682;3.644756463;1.47920574;0.06619013;6.072833557;;;
0.426189734;4.310213324;2.737717682;3.644756463;1.47920574;0.06619013;6.072833557;;;
0.426189734;4.310213324;2.737717682;3.644756463;1.47920574;0.06619013;6.072833557;;;
0.426189734;4.310213324;2.737717682;3.644756463;1.47920574;0.06619013;6.072833557;;;
0.426189734;4.310213324;2.737717682;3.644756463;1.47920574;0.06619013;6.072833557;;;
0.426189734;4.310213324;2.737717682;3.644756463;1.47920574;0.06619013;6.072833557;;;
0.426189734;4.310213324;2.737717682;3.644756463;1.47920574;0.06619013;6.072833557;;;
0.426189734;4.310213324;2.737717682;3.644756463;1.47920574;0.06619013;6.072833557;;;
0.426189734;4.310213324;2.737717682;3.644756463;1.47920574;0.06619013;6.072833557;;;
0.426189734;4.310213324;2.737717682;3.644756463;1.47920574;0.06619013;6.072833557;;;
0.426189734;4.310213324;2.737717682;3.644756463;1.47920574;0.06619013;6.072833557;;;
0.426189734;4.310213324;2.737717682;3.644756463;1.47920574;0.06619013;6.072833557;;;
0.426189734;4.310213324;2.737717682;3.644756463;1.47920574;0.06619013;6.072833557;;;
0.426189734;4.310213324;2.737717682;3.644756463;1.47920574;0.06619013;6.072833557;;;
0.459304992;4.711210182;2.789646985;5.6674191;1.521220256;0.071333152;3.629324514;;;
0.459304992;4.711210182;2.789646985;5.6674191;1.521220256;0.071333152;3.629324514;;;
0.459304992;4.711210182;2.789646985;5.6674191;1.521220256;0.071333152;3.629324514;;;
0.459304992;4.711210182;2.789646985;5.6674191;1.521220256;0.071333152;3.629324514;;;
0.459304992;4.711210182;2.789646985;5.6674191;1.521220256;0.071333152;3.629324514;;;
0.459304992;4.711210182;2.789646985;5.6674191;1.521220256;0.071333152;3.629324514;;;
0.459304992;4.711210182;2.789646985;5.6674191;1.521220256;0.071333152;3.629324514;;;
0.459304992;4.711210182;2.789646985;5.6674191;1.521220256;0.071333152;3.629324514;;;
0.459304992;4.711210182;2.789646985;5.6674191;1.521220256;0.071333152;3.629324514;;;
0.459304992;4.711210182;2.789646985;5.6674191;1.521220256;0.071333152;3.629324514;;;
0.459304992;4.711210182;2.789646985;5.6674191;1.521220256;0.071333152;3.629324514;;;
0.459304992;4.711210182;2.789646985;5.6674191;1.521220256;0.071333152;3.629324514;;;
0.459304992;4.711210182;2.789646985;5.6674191;1.521220256;0.071333152;3.629324514;;;
0.459304992;4.711210182;2.789646985;5.6674191;1.521220256;0.071333152;3.629324514;;;
0.459304992;4.711210182;2.789646985;5.6674191;1.521220256;0.071333152;3.629324514;;;
0.459304992;4.711210182;2.789646985;5.6674191;1.521220256;0.071333152;3.629324514;;;
0.459304992;4.711210182;2.789646985;5.6674191;1.521220256;0.071333152;3.629324514;;;
0.459304992;4.711210182;2.789646985;5.6674191;1.521220256;0.071333152;3.629324514;;;
0.459304992;4.711210182;2.789646985;5.6674191;1.521220256;0.071333152;3.629324514;;;
0.459304992;4.711210182;2.789646985;5.6674191;1.521220256;0.071333152;3.629324514;;;
0.459304992;4.711210182;2.789646985;5.6674191;1.521220256;0.071333152;3.629324514;;;
0.459304992;4.711210182;2.789646985;5.6674191;1.521220256;0.071333152;3.629324514;;;
0.459304992;4.711210182;2.789646985;5.6674191;1.521220256;0.071333152;3.629324514;;;
0.459304992;4.711210182;2.789646985;5.6674191;1.521220256;0.071333152;3.629324514;;;
0.264953438;4.870031062;2.935317552;3.728450756;1.536123404;0.04114905;5.705598539;;;
0.264953438;4.870031062;2.935317552;3.728450756;1.536123404;0.04114905;5.705598539;;;
0.264953438;4.870031062;2.935317552;3.728450756;1.536123404;0.04114905;5.705598539;;;
0.264953438;4.870031062;2.935317552;3.728450756;1.536123404;0.04114905;5.705598539;;;
0.264953438;4.870031062;2.935317552;3.728450756;1.536123404;0.04114905;5.705598539;;;
0.264953438;4.870031062;2.935317552;3.728450756;1.536123404;0.04114905;5.705598539;;;
0.264953438;4.870031062;2.935317552;3.728450756;1.536123404;0.04114905;5.705598539;;;
0.264953438;4.870031062;2.935317552;3.728450756;1.536123404;0.04114905;5.705598539;;;
0.264953438;4.870031062;2.935317552;3.728450756;1.536123404;0.04114905;5.705598539;;;
0.264953438;4.870031062;2.935317552;3.728450756;1.536123404;0.04114905;5.705598539;;;
0.264953438;4.870031062;2.935317552;3.728450756;1.536123404;0.04114905;5.705598539;;;
0.264953438;4.870031062;2.935317552;3.728450756;1.536123404;0.04114905;5.705598539;;;
0.264953438;4.870031062;2.935317552;3.728450756;1.536123404;0.04114905;5.705598539;;;
0.264953438;4.870031062;2.935317552;3.728450756;1.536123404;0.04114905;5.705598539;;;
0.264953438;4.870031062;2.935317552;3.728450756;1.536123404;0.04114905;5.705598539;;;
0.264953438;4.870031062;2.935317552;3.728450756;1.536123404;0.04114905;5.705598539;;;
0.264953438;4.870031062;2.935317552;3.728450756;1.536123404;0.04114905;5.705598539;;;
0.264953438;4.870031062;2.935317552;3.728450756;1.536123404;0.04114905;5.705598539;;;
0.264953438;4.870031062;2.935317552;3.728450756;1.536123404;0.04114905;5.705598539;;;
0.264953438;4.870031062;2.935317552;3.728450756;1.536123404;0.04114905;5.705598539;;;
0.264953438;4.870031062;2.935317552;3.728450756;1.536123404;0.04114905;5.705598539;;;
0.264953438;4.870031062;2.935317552;3.728450756;1.536123404;0.04114905;5.705598539;;;
0.264953438;4.870031062;2.935317552;3.728450756;1.536123404;0.04114905;5.705598539;;;
0.264953438;4.870031062;2.935317552;3.728450756;1.536123404;0.04114905;5.705598539;;;
0.449968804;2.725626056;2.713663703;3.628798072;1.236630188;0.06988318;9.157092333;;;
0.449968804;2.725626056;2.713663703;3.628798072;1.236630188;0.06988318;9.157092333;;;
0.449968804;2.725626056;2.713663703;3.628798072;1.236630188;0.06988318;9.157092333;;;
0.449968804;2.725626056;2.713663703;3.628798072;1.236630188;0.06988318;9.157092333;;;
0.449968804;2.725626056;2.713663703;3.628798072;1.236630188;0.06988318;9.157092333;;;
0.449968804;2.725626056;2.713663703;3.628798072;1.236630188;0.06988318;9.157092333;;;
0.449968804;2.725626056;2.713663703;3.628798072;1.236630188;0.06988318;9.157092333;;;
0.449968804;2.725626056;2.713663703;3.628798072;1.236630188;0.06988318;9.157092333;;;
0.449968804;2.725626056;2.713663703;3.628798072;1.236630188;0.06988318;9.157092333;;;
0.449968804;2.725626056;2.713663703;3.628798072;1.236630188;0.06988318;9.157092333;;;
0.449968804;2.725626056;2.713663703;3.628798072;1.236630188;0.06988318;9.157092333;;;
0.449968804;2.725626056;2.713663703;3.628798072;1.236630188;0.06988318;9.157092333;;;
0.449968804;2.725626056;2.713663703;3.628798072;1.236630188;0.06988318;9.157092333;;;
0.449968804;2.725626056;2.713663703;3.628798072;1.236630188;0.06988318;9.157092333;;;
0.449968804;2.725626056;2.713663703;3.628798072;1.236630188;0.06988318;9.157092333;;;
0.449968804;2.725626056;2.713663703;3.628798072;1.236630188;0.06988318;9.157092333;;;
0.449968804;2.725626056;2.713663703;3.628798072;1.236630188;0.06988318;9.157092333;;;
0.449968804;2.725626056;2.713663703;3.628798072;1.236630188;0.06988318;9.157092333;;;
0.449968804;2.725626056;2.713663703;3.628798072;1.236630188;0.06988318;9.157092333;;;
0.449968804;2.725626056;2.713663703;3.628798072;1.236630188;0.06988318;9.157092333;;;
0.449968804;2.725626056;2.713663703;3.628798072;1.236630188;0.06988318;9.157092333;;;
0.449968804;2.725626056;2.713663703;3.628798072;1.236630188;0.06988318;9.157092333;;;
0.449968804;2.725626056;2.713663703;3.628798072;1.236630188;0.06988318;9.157092333;;;
0.449968804;2.725626056;2.713663703;3.628798072;1.236630188;0.06988318;9.157092333;;;
0.012645271;3.122458078;1.99113781;2.458566823;0.894141733;0.001963896;5.38073572;;;
0.012645271;3.122458078;1.99113781;2.458566823;0.894141733;0.001963896;5.38073572;;;
0.012645271;3.122458078;1.99113781;2.458566823;0.894141733;0.001963896;5.38073572;;;
0.012645271;3.122458078;1.99113781;2.458566823;0.894141733;0.001963896;5.38073572;;;
0.012645271;3.122458078;1.99113781;2.458566823;0.894141733;0.001963896;5.38073572;;;
0.012645271;3.122458078;1.99113781;2.458566823;0.894141733;0.001963896;5.38073572;;;
0.012645271;3.122458078;1.99113781;2.458566823;0.894141733;0.001963896;5.38073572;;;
0.012645271;3.122458078;1.99113781;2.458566823;0.894141733;0.001963896;5.38073572;;;
0.012645271;3.122458078;1.99113781;2.458566823;0.894141733;0.001963896;5.38073572;;;
0.012645271;3.122458078;1.99113781;2.458566823;0.894141733;0.001963896;5.38073572;;;
0.012645271;3.122458078;1.99113781;2.458566823;0.894141733;0.001963896;5.38073572;;;
0.012645271;3.122458078;1.99113781;2.458566823;0.894141733;0.001963896;5.38073572;;;
0.012645271;3.122458078;1.99113781;2.458566823;0.894141733;0.001963896;5.38073572;;;
0.012645271;3.122458078;1.99113781;2.458566823;0.894141733;0.001963896;5.38073572;;;
0.012645271;3.122458078;1.99113781;2.458566823;0.894141733;0.001963896;5.38073572;;;
